rank,title,hot_value,category,topic_flag,subject_label,word_scheme,url,crawl_time
15,以旧换新补贴家电新增4类产品,287996,民生新闻,1,,#以旧换新补贴家电新增4类产品#,https://s.weibo.com/weibo?q=以旧换新补贴家电新增4类产品,2025-01-17 15:44:58
16,徐克看肖战一遍过的反应,263922,电影,1,电影,#徐克看肖战一遍过的反应#,https://s.weibo.com/weibo?q=徐克看肖战一遍过的反应,2025-01-17 15:44:58
17,父母出资购房离婚后女方分得60万,249432,民生新闻,1,,#父母出资购房离婚后女方分得60万#,https://s.weibo.com/weibo?q=父母出资购房离婚后女方分得60万,2025-01-17 15:44:58
18,挖出一个藏在缅甸贩运人口的犯罪集团,199147,国际时政,1,,#挖出一个藏在缅甸贩运人口的犯罪集团#,https://s.weibo.com/weibo?q=挖出一个藏在缅甸贩运人口的犯罪集团,2025-01-17 15:44:58
19,贾玲说是观众救了我,174900,作品衍生,1,,#贾玲说是观众救了我#,https://s.weibo.com/weibo?q=贾玲说是观众救了我,2025-01-17 15:44:58
20,鹿哈向女友求婚成功,991624,网红,1,,#鹿哈向女友求婚成功#,https://s.weibo.com/weibo?q=鹿哈向女友求婚成功,2025-01-17 15:44:58
21,TikTok日活降至8220万,321395,互联网,1,,#TikTok日活降至8220万#,https://s.weibo.com/weibo?q=TikTok日活降至8220万,2025-01-17 15:44:58
22,因吵架妻子胎停丈夫崩溃大哭,267176,民生新闻,1,,#因吵架妻子胎停丈夫崩溃大哭#,https://s.weibo.com/weibo?q=因吵架妻子胎停丈夫崩溃大哭,2025-01-17 15:44:58
23,男孩未完成作业被批评举报父亲藏罂粟壳,192771,民生新闻,1,,#男孩未完成作业被批评举报父亲藏罂粟壳#,https://s.weibo.com/weibo?q=男孩未完成作业被批评举报父亲藏罂粟壳,2025-01-17 15:44:58
24,flandrelpl出道十周年,23029,电竞,1,,#flandrelpl出道十周年#,https://s.weibo.com/weibo?q=flandrelpl出道十周年,2025-01-17 15:44:58
25,白鹿说汤唯是妈妈降临,191517,作品衍生,1,盛典,#白鹿说汤唯是妈妈降临#,https://s.weibo.com/weibo?q=白鹿说汤唯是妈妈降临,2025-01-17 15:44:58
26,卢昱晓不语只是一味剧宣,188467,剧集,0,,卢昱晓不语只是一味剧宣,https://s.weibo.com/weibo?q=卢昱晓不语只是一味剧宣,2025-01-17 15:44:58
27,大奉打更人埋了33集的伏笔,187969,剧集,0,剧集,大奉打更人埋了33集的伏笔,https://s.weibo.com/weibo?q=大奉打更人埋了33集的伏笔,2025-01-17 15:44:58
28,山东省考成绩,186137,教育,1,,#山东省考成绩#,https://s.weibo.com/weibo?q=山东省考成绩,2025-01-17 15:44:58
29,aespa球服,176145,音乐,0,音乐,aespa球服,https://s.weibo.com/weibo?q=aespa球服,2025-01-17 15:44:58
30,全力捣毁境外电诈窝点,169113,民生新闻,1,,#全力捣毁境外电诈窝点#,https://s.weibo.com/weibo?q=全力捣毁境外电诈窝点,2025-01-17 15:44:58
31,李现三年三部湖南卫视上星剧,163207,剧集,0,,李现三年三部湖南卫视上星剧,https://s.weibo.com/weibo?q=李现三年三部湖南卫视上星剧,2025-01-17 15:44:58
32,吴谨言月色雪色绝色,159360,作品衍生,1,,#吴谨言月色雪色绝色#,https://s.weibo.com/weibo?q=吴谨言月色雪色绝色,2025-01-17 15:44:58
33,全力解救在泰缅边境失联被困中国公民,156987,国内时政,1,,#全力解救在泰缅边境失联被困中国公民#,https://s.weibo.com/weibo?q=全力解救在泰缅边境失联被困中国公民,2025-01-17 15:44:58
34,美网络攻击我国某先进材料设计研究院,152003,国际时政,1,,#美网络攻击我国某先进材料设计研究院#,https://s.weibo.com/weibo?q=美网络攻击我国某先进材料设计研究院,2025-01-17 15:44:58
35,2024年中国GDP同比增长5%,145643,国内时政,1,,#2024年中国GDP同比增长5%#,https://s.weibo.com/weibo?q=2024年中国GDP同比增长5%,2025-01-17 15:44:58
36,人体最大免疫器官竟是它,144357,健康医疗,1,,#人体最大免疫器官竟是它#,https://s.weibo.com/weibo?q=人体最大免疫器官竟是它,2025-01-17 15:44:58
37,16个外甥又来舅舅家过寒假了,141251,民生新闻,1,,#16个外甥又来舅舅家过寒假了#,https://s.weibo.com/weibo?q=16个外甥又来舅舅家过寒假了,2025-01-17 15:44:58
38,养了40年的蜡烛居然如此壮观,138584,情感,1,,#养了40年的蜡烛居然如此壮观#,https://s.weibo.com/weibo?q=养了40年的蜡烛居然如此壮观,2025-01-17 15:44:58
39,我国60岁以上人口首次突破3亿,124262,民生新闻,1,,#我国60岁以上人口首次突破3亿#,https://s.weibo.com/weibo?q=我国60岁以上人口首次突破3亿,2025-01-17 15:44:58
40,TTG久哲正式连接,123674,电竞,1,,#TTG久哲正式连接#,https://s.weibo.com/weibo?q=TTG久哲正式连接,2025-01-17 15:44:58
41,2024年出生人口回升,123445,民生新闻,1,,#2024年出生人口回升#,https://s.weibo.com/weibo?q=2024年出生人口回升,2025-01-17 15:44:58
42,王栎鑫又哭成悲伤蛙,113991,综艺,0,综艺,王栎鑫又哭成悲伤蛙,https://s.weibo.com/weibo?q=王栎鑫又哭成悲伤蛙,2025-01-17 15:44:58
43,盒子灯是非遗版惊喜盲盒,112984,正能量,1,,#盒子灯是非遗版惊喜盲盒#,https://s.weibo.com/weibo?q=盒子灯是非遗版惊喜盲盒,2025-01-17 15:44:58
44,异人之下2陈朵毒杀廖忠,106677,剧集,0,剧集,异人之下2陈朵毒杀廖忠,https://s.weibo.com/weibo?q=异人之下2陈朵毒杀廖忠,2025-01-17 15:44:58
45,冰雪大世界偶遇虞书欣林一,105328,剧集,1,,#冰雪大世界偶遇虞书欣林一#,https://s.weibo.com/weibo?q=冰雪大世界偶遇虞书欣林一,2025-01-17 15:44:58
46,小车遭重卡撞击人员毫发无伤,102599,民生新闻,1,,#小车遭重卡撞击人员毫发无伤#,https://s.weibo.com/weibo?q=小车遭重卡撞击人员毫发无伤,2025-01-17 15:44:58
47,D社曝金敏喜怀孕,100158,艺人,1,,#D社曝金敏喜怀孕#,https://s.weibo.com/weibo?q=D社曝金敏喜怀孕,2025-01-17 15:44:58
48,杨超越电影无名之辈2出场镜头,99568,电影,1,电影,#杨超越电影无名之辈2出场镜头#,https://s.weibo.com/weibo?q=杨超越电影无名之辈2出场镜头,2025-01-17 15:44:58
49,向佐为妈妈和郭碧婷庆生,96211,艺人,0,,向佐为妈妈和郭碧婷庆生,https://s.weibo.com/weibo?q=向佐为妈妈和郭碧婷庆生,2025-01-17 15:44:58
