rank,title,hot_value,category,topic_flag,subject_label,word_scheme,url,crawl_time
19,2024年出生人口回升,238608,民生新闻,1,,#2024年出生人口回升#,https://s.weibo.com/weibo?q=2024年出生人口回升,2025-01-17 14:02:29
20,鹿哈向女友求婚成功,1345233,网红,1,,#鹿哈向女友求婚成功#,https://s.weibo.com/weibo?q=鹿哈向女友求婚成功,2025-01-17 14:02:29
21,因吵架妻子胎停丈夫崩溃大哭,427580,民生新闻,1,,#因吵架妻子胎停丈夫崩溃大哭#,https://s.weibo.com/weibo?q=因吵架妻子胎停丈夫崩溃大哭,2025-01-17 14:02:29
22,世界之外,285548,游戏,0,,世界之外,https://s.weibo.com/weibo?q=世界之外,2025-01-17 14:02:29
23,卷王徐克也是被肖战卷到了,200251,电影,0,电影,卷王徐克也是被肖战卷到了,https://s.weibo.com/weibo?q=卷王徐克也是被肖战卷到了,2025-01-17 14:02:29
24,徐杰全明星票王,91120,体育,1,,#徐杰全明星票王#,https://s.weibo.com/weibo?q=徐杰全明星票王,2025-01-17 14:02:29
25,D社曝金敏喜怀孕,237573,艺人,1,,#D社曝金敏喜怀孕#,https://s.weibo.com/weibo?q=D社曝金敏喜怀孕,2025-01-17 14:02:29
26,人体最大免疫器官竟是它,267950,健康医疗,1,,#人体最大免疫器官竟是它#,https://s.weibo.com/weibo?q=人体最大免疫器官竟是它,2025-01-17 14:02:29
27,拍封神把传说中的神仙研究了一遍,199796,电影,1,电影,#拍封神把传说中的神仙研究了一遍#,https://s.weibo.com/weibo?q=拍封神把传说中的神仙研究了一遍,2025-01-17 14:02:29
28,李现三年三部湖南卫视上星剧,190604,剧集,0,,李现三年三部湖南卫视上星剧,https://s.weibo.com/weibo?q=李现三年三部湖南卫视上星剧,2025-01-17 14:02:29
29,王鹤棣竹林武打戏,98464,剧集,0,剧集,王鹤棣竹林武打戏,https://s.weibo.com/weibo?q=王鹤棣竹林武打戏,2025-01-17 14:02:29
30,2024年中国GDP同比增长5%,185528,国内时政,1,,#2024年中国GDP同比增长5%#,https://s.weibo.com/weibo?q=2024年中国GDP同比增长5%,2025-01-17 14:02:29
31,永夜星河出专辑了,184001,剧集,1,剧集,#永夜星河出专辑了#,https://s.weibo.com/weibo?q=永夜星河出专辑了,2025-01-17 14:02:29
32,杨超越电影无名之辈2出场镜头,175383,电影,1,电影,#杨超越电影无名之辈2出场镜头#,https://s.weibo.com/weibo?q=杨超越电影无名之辈2出场镜头,2025-01-17 14:02:29
33,周一围请苍天辨忠奸,169900,综艺,0,综艺,周一围请苍天辨忠奸,https://s.weibo.com/weibo?q=周一围请苍天辨忠奸,2025-01-17 14:02:29
34,贾玲终极梦想是拍情景喜剧,152876,作品衍生,1,,#贾玲终极梦想是拍情景喜剧#,https://s.weibo.com/weibo?q=贾玲终极梦想是拍情景喜剧,2025-01-17 14:02:29
35,郭京飞直播憋屈爆了,134946,剧集,0,剧集,郭京飞直播憋屈爆了,https://s.weibo.com/weibo?q=郭京飞直播憋屈爆了,2025-01-17 14:02:29
36,韩安冉说外国主播干不过中国主播,152225,网红,1,,#韩安冉说外国主播干不过中国主播#,https://s.weibo.com/weibo?q=韩安冉说外国主播干不过中国主播,2025-01-17 14:02:29
37,近期将恢复福建上海居民赴台团队游,141845,民生新闻,1,,#近期将恢复福建上海居民赴台团队游#,https://s.weibo.com/weibo?q=近期将恢复福建上海居民赴台团队游,2025-01-17 14:02:29
38,漂白定档即开播,139046,剧集,1,剧集,#漂白定档即开播#,https://s.weibo.com/weibo?q=漂白定档即开播,2025-01-17 14:02:29
39,娜扎没有技巧就是硬飒,137842,剧集,0,,娜扎没有技巧就是硬飒,https://s.weibo.com/weibo?q=娜扎没有技巧就是硬飒,2025-01-17 14:02:29
40,女子和丈夫养100只鸵鸟做鸵鸟吃播,134300,民生新闻,1,,#女子和丈夫养100只鸵鸟做鸵鸟吃播#,https://s.weibo.com/weibo?q=女子和丈夫养100只鸵鸟做鸵鸟吃播,2025-01-17 14:02:29
41,封神是中国人自己的国民神话,127072,电影,1,电影,#封神是中国人自己的国民神话#,https://s.weibo.com/weibo?q=封神是中国人自己的国民神话,2025-01-17 14:02:29
42,预售,126314,电影,0,,预售,https://s.weibo.com/weibo?q=预售,2025-01-17 14:02:29
43,猫耳十周年启动,126304,动漫,0,,猫耳十周年启动,https://s.weibo.com/weibo?q=猫耳十周年启动,2025-01-17 14:02:29
44,马龙不语只是一味地帅,123528,"体育,时尚",0,,马龙不语只是一味地帅,https://s.weibo.com/weibo?q=马龙不语只是一味地帅,2025-01-17 14:02:29
45,嘘国王在冬眠,122266,剧集,0,剧集,嘘国王在冬眠,https://s.weibo.com/weibo?q=嘘国王在冬眠,2025-01-17 14:02:29
46,千万不要给老外看甄嬛传,118310,剧集,0,剧集,千万不要给老外看甄嬛传,https://s.weibo.com/weibo?q=千万不要给老外看甄嬛传,2025-01-17 14:02:29
47,这些春晚歌曲拉满过年氛围感,105034,正能量,1,,#这些春晚歌曲拉满过年氛围感#,https://s.weibo.com/weibo?q=这些春晚歌曲拉满过年氛围感,2025-01-17 14:02:29
48,除夕10天倒计时,100490,民生新闻,1,,#除夕10天倒计时#,https://s.weibo.com/weibo?q=除夕10天倒计时,2025-01-17 14:02:29
49,原来韩国的电影院是不检票的,97584,幽默,1,,#原来韩国的电影院是不检票的#,https://s.weibo.com/weibo?q=原来韩国的电影院是不检票的,2025-01-17 14:02:29
