rank,title,hot_value,category,topic_flag,subject_label,word_scheme,url,crawl_time
11,黄子韬炮轰演员星星失联事件招聘组,745695,艺人,1,,#黄子韬炮轰演员星星失联事件招聘组#,https://s.weibo.com/weibo?q=黄子韬炮轰演员星星失联事件招聘组,2025-01-07 10:22:30
12,腾讯回应被列入美国防部名单,511542,"国际时政,互联网",1,,#腾讯回应被列入美国防部名单#,https://s.weibo.com/weibo?q=腾讯回应被列入美国防部名单,2025-01-07 10:22:30
13,哈里斯宣布特朗普当选后掏出纸巾,438741,国际时政,1,,#哈里斯宣布特朗普当选后掏出纸巾#,https://s.weibo.com/weibo?q=哈里斯宣布特朗普当选后掏出纸巾,2025-01-07 10:22:30
14,泰国文华律所谈王星失踪案进展,69098,艺人,1,,#泰国文华律所谈王星失踪案进展#,https://s.weibo.com/weibo?q=泰国文华律所谈王星失踪案进展,2025-01-07 10:22:30
15,赞达亚荷兰弟订婚,412226,艺人,1,,#赞达亚荷兰弟订婚#,https://s.weibo.com/weibo?q=赞达亚荷兰弟订婚,2025-01-07 10:22:30
16,失联9天走出太白山男子恐面临截肢,286729,民生新闻,1,,#失联9天走出太白山男子恐面临截肢#,https://s.weibo.com/weibo?q=失联9天走出太白山男子恐面临截肢,2025-01-07 10:22:30
17,成毅喂牛,285423,剧集,1,剧集,#成毅喂牛#,https://s.weibo.com/weibo?q=成毅喂牛,2025-01-07 10:22:30
18,教资面试成绩,270726,教育,0,,教资面试成绩,https://s.weibo.com/weibo?q=教资面试成绩,2025-01-07 10:22:30
19,美国会确认特朗普当选总统,268962,国际时政,1,,#美国会确认特朗普当选总统#,https://s.weibo.com/weibo?q=美国会确认特朗普当选总统,2025-01-07 10:22:30
20,市监局工作人员回应九点没人上班,266745,民生新闻,1,,#市监局工作人员回应九点没人上班#,https://s.weibo.com/weibo?q=市监局工作人员回应九点没人上班,2025-01-07 10:22:30
21,西藏地震周边5公里有7个村庄,186721,民生新闻,1,,#西藏地震周边5公里有7个村庄#,https://s.weibo.com/weibo?q=西藏地震周边5公里有7个村庄,2025-01-07 10:22:30
22,金智秀韩剧新乌托邦,255344,剧集,0,,金智秀韩剧新乌托邦,https://s.weibo.com/weibo?q=金智秀韩剧新乌托邦,2025-01-07 10:22:30
23,过了腊八就是年,254532,民生新闻,1,,#过了腊八就是年#,https://s.weibo.com/weibo?q=过了腊八就是年,2025-01-07 10:22:30
24,天津市考成绩,191880,教育,0,,天津市考成绩,https://s.weibo.com/weibo?q=天津市考成绩,2025-01-07 10:22:30
25,韩国人最喜欢的中剧排行,241154,剧集,1,,#韩国人最喜欢的中剧排行#,https://s.weibo.com/weibo?q=韩国人最喜欢的中剧排行,2025-01-07 10:22:30
26,失联演员星星女友称在泰国完成笔录,114323,艺人,1,,#失联演员星星女友称在泰国完成笔录#,https://s.weibo.com/weibo?q=失联演员星星女友称在泰国完成笔录,2025-01-07 10:22:30
27,汕头牛肉丸必须牛肉含量超9成,229382,美食,1,,#汕头牛肉丸必须牛肉含量超9成#,https://s.weibo.com/weibo?q=汕头牛肉丸必须牛肉含量超9成,2025-01-07 10:22:30
28,宁德时代跌逾5%,183305,财经,1,,#宁德时代跌逾5%#,https://s.weibo.com/weibo?q=宁德时代跌逾5%,2025-01-07 10:22:30
29,宋佳想要成毅的微信,180759,综艺,1,盛典,#宋佳想要成毅的微信#,https://s.weibo.com/weibo?q=宋佳想要成毅的微信,2025-01-07 10:22:30
30,腊八节,173314,民生新闻,0,,腊八节,https://s.weibo.com/weibo?q=腊八节,2025-01-07 10:22:30
31,准备进入过年模式了,170933,民生新闻,1,,#准备进入过年模式了#,https://s.weibo.com/weibo?q=准备进入过年模式了,2025-01-07 10:22:30
32,学医小伙靠两天食物山上存活9天,167299,民生新闻,1,,#学医小伙靠两天食物山上存活9天#,https://s.weibo.com/weibo?q=学医小伙靠两天食物山上存活9天,2025-01-07 10:22:30
33,甲流后发烧一查变成病毒性肺炎,162345,民生新闻,1,,#甲流后发烧一查变成病毒性肺炎#,https://s.weibo.com/weibo?q=甲流后发烧一查变成病毒性肺炎,2025-01-07 10:22:30
34,反腐为了人民,156877,正能量,1,,#反腐为了人民#,https://s.weibo.com/weibo?q=反腐为了人民,2025-01-07 10:22:30
35,东北的早市才是碳水届扛把子,156539,美食,1,,#东北的早市才是碳水届扛把子#,https://s.weibo.com/weibo?q=东北的早市才是碳水届扛把子,2025-01-07 10:22:30
36,Minnie空降,140277,音乐,1,音乐,#Minnie空降#,https://s.weibo.com/weibo?q=Minnie空降,2025-01-07 10:22:30
37,官方通报女子吃包子称有甲醛索赔,139480,辟谣/通报,1,,#官方通报女子吃包子称有甲醛索赔#,https://s.weibo.com/weibo?q=官方通报女子吃包子称有甲醛索赔,2025-01-07 10:22:30
38,男子甲流后患病毒性肺炎四肢末端花斑,134351,健康医疗,1,,#男子甲流后患病毒性肺炎四肢末端花斑#,https://s.weibo.com/weibo?q=男子甲流后患病毒性肺炎四肢末端花斑,2025-01-07 10:22:30
39,美国总统拜登被提起诉讼,124358,国际时政,1,,#美国总统拜登被提起诉讼#,https://s.weibo.com/weibo?q=美国总统拜登被提起诉讼,2025-01-07 10:22:30
40,魏哲鸣 你是正室,121370,剧集,0,剧集,魏哲鸣 你是正室,https://s.weibo.com/weibo?q=魏哲鸣 你是正室,2025-01-07 10:22:30
41,四川拟取消应届生身份限制,116067,"民生新闻,教育",1,,#四川拟取消应届生身份限制#,https://s.weibo.com/weibo?q=四川拟取消应届生身份限制,2025-01-07 10:22:30
42,陈梦打卡了福州爱心树,114848,体育,1,,#陈梦打卡了福州爱心树#,https://s.weibo.com/weibo?q=陈梦打卡了福州爱心树,2025-01-07 10:22:30
43,微博之夜阵容,113558,作品衍生,1,盛典,#微博之夜阵容#,https://s.weibo.com/weibo?q=微博之夜阵容,2025-01-07 10:22:30
44,中国船员疑抵泰国后失联被绑至缅甸,112046,民生新闻,1,,#中国船员疑抵泰国后失联被绑至缅甸#,https://s.weibo.com/weibo?q=中国船员疑抵泰国后失联被绑至缅甸,2025-01-07 10:22:30
45,文化中国行腊八节,107997,正能量,1,,#文化中国行腊八节#,https://s.weibo.com/weibo?q=文化中国行腊八节,2025-01-07 10:22:30
46,电影东极岛,105079,电影,1,电影,#电影东极岛#,https://s.weibo.com/weibo?q=电影东极岛,2025-01-07 10:22:30
47,日本知名企业历史上首次起诉美国总统,101245,国际时政,1,,#日本知名企业历史上首次起诉美国总统#,https://s.weibo.com/weibo?q=日本知名企业历史上首次起诉美国总统,2025-01-07 10:22:30
48,实践二十五号卫星发射成功,99116,国内时政,1,,#实践二十五号卫星发射成功#,https://s.weibo.com/weibo?q=实践二十五号卫星发射成功,2025-01-07 10:22:30
49,中国足球64支冠军队45支解散,92568,体育,1,,#中国足球64支冠军队45支解散#,https://s.weibo.com/weibo?q=中国足球64支冠军队45支解散,2025-01-07 10:22:30
